Dataset,ISO8601_Datetime,Latitude_[degree_north],Longitude_[degree_east],Temperature_[cel],CTD_Temperature_WOCE_Flag,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],Combined_Depth_[meters_below_surface],Delta_O18_[permille],Delta_O18_WOCE_Flag_Translated,Delta_O18_WOCE_Flag_Original,O18_Standard,Barium,Barium_WOCE_Flag,Barium_Units,CTD_Salinity_[dimensionless],CTD_Salinity_WOCE_Flag,Bottle_Salinity_[dimensionless],Bottle_Salinity_WOCE_Flag,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,Cast_Number,Bottle_Number,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,Land_Based
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-18T00:00:00,76.7908639,-44.2359417,,,,,0.5,0.5,-32.62869,,,VSMOW_SLAP scale,,,,,,,,,,3_2010,GrIT2010-26,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0,0,-33.08443,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-264,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.1,0.1,-44.76005,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-265,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.2,0.2,-39.09574,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-266,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.3,0.3,-38.36354,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-267,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.4,0.4,-28.67559,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-268,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.5,0.5,-26.9765,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-269,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-18T00:00:00,76.7908639,-44.2359417,,,,,0.6,0.6,-40.51297,,,VSMOW_SLAP scale,,,,,,,,,,3_2010,GrIT2010-27,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.6,0.6,-27.41066,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-270,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.7,0.7,-26.42123,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-271,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.8,0.8,-30.37665,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-272,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,0.9,0.9,-37.28304,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-273,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,1,1,-38.43732,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-274,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,1.1,1.1,-29.47405,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-275,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,1.2,1.2,-35.69428,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-276,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,1.3,1.3,-35.91201,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-277,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,1.4,1.4,-32.92872,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-278,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,1.5,1.5,-34.47407,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-279,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-18T00:00:00,76.7908639,-44.2359417,,,,,0.7,0.7,-34.50322,,,VSMOW_SLAP scale,,,,,,,,,,3_2010,GrIT2010-28,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-26T00:00:00,77.41456667,-49.02143333,,,,,1.6,1.6,-41.62692,,,VSMOW_SLAP scale,,,,,,,,,,21_2011,GrIT2010-280,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-18T00:00:00,76.7908639,-44.2359417,,,,,0.8,0.8,-29.9727,,,VSMOW_SLAP scale,,,,,,,,,,3_2010,GrIT2010-29,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0,0,-30.37244,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-291,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.1,0.1,-33.90581,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-292,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.2,0.2,-29.57194,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-293,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.3,0.3,-31.4919,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-294,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.4,0.4,-25.31347,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-295,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.5,0.5,-26.26448,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-296,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.6,0.6,-28.19228,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-297,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.7,0.7,-25.91907,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-298,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.8,0.8,-24.41928,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-299,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-16T00:00:00,77.4558,-49.8860667,,,,,0.2,0.2,-36.75573,,,VSMOW_SLAP scale,,,,,,,,,,1_2010,GrIT2010-3,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-18T00:00:00,76.7908639,-44.2359417,,,,,0.9,0.9,-36.60042,,,VSMOW_SLAP scale,,,,,,,,,,3_2010,GrIT2010-30,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,0.9,0.9,-26.48191,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-300,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,,,-20.92834,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-301,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1,1,-23.73598,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-302,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,,,-21.72231,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-303,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.1,1.1,-20.3864,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-304,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.2,1.2,-23.4477,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-305,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.3,1.3,-27.45119,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-306,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.4,1.4,-30.77432,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-307,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.5,1.5,-28.37804,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-308,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.6,1.6,-27.00883,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-309,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0,0,-36.46015,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-31,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.7,1.7,-30.38223,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-310,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.8,1.8,-27.67776,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-311,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-05-30T00:00:00,77.13366667,-61.04361667,,,,,1.9,1.9,-24.55639,,,VSMOW_SLAP scale,,,,,,,,,,23_2011,GrIT2010-312,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.1,0.1,-37.54994,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-32,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.2,0.2,-34.66507,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-33,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.3,0.3,-31.30674,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-34,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.4,0.4,-38.3677,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-35,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.5,0.5,-37.89359,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-36,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.6,0.6,-30.57432,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-37,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.7,0.7,-31.22958,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-38,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.8,0.8,-40.01924,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-39,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-16T00:00:00,77.4558,-49.8860667,,,,,0.3,0.3,-29.95112,,,VSMOW_SLAP scale,,,,,,,,,,1_2010,GrIT2010-4,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-19T00:00:00,76.2497694,-42.1106694,,,,,0.9,0.9,-38.76203,,,VSMOW_SLAP scale,,,,,,,,,,4_2010,GrIT2010-40,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0,0,-40.77019,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-41,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.1,0.1,-42.4529,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-42,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.2,0.2,-38.98459,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-43,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.3,0.3,-30.45114,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-44,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.4,0.4,-36.37821,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-45,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.5,0.5,-40.76104,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-46,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.6,0.6,-36.54315,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-47,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.7,0.7,-31.01586,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-48,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.8,0.8,-36.49742,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-49,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-16T00:00:00,77.4558,-49.8860667,,,,,0.4,0.4,-30.90228,,,VSMOW_SLAP scale,,,,,,,,,,1_2010,GrIT2010-5,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-21T00:00:00,75.4080389,-41.0686194,,,,,0.9,0.9,-40.59806,,,VSMOW_SLAP scale,,,,,,,,,,6_2010,GrIT2010-50,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0,0,-35.42613,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-51,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.1,0.1,-43.08882,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-52,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.2,0.2,-40.0954,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-53,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.3,0.3,-31.79255,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-54,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.4,0.4,-39.85795,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-55,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.5,0.5,-43.4494,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-56,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.6,0.6,-39.69301,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-57,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.7,0.7,-32.67963,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-58,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.8,0.8,-29.37756,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-59,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-16T00:00:00,77.4558,-49.8860667,,,,,0.5,0.5,-35.22681,,,VSMOW_SLAP scale,,,,,,,,,,1_2010,GrIT2010-6,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-23T00:00:00,74.0936333,-38.7547,,,,,0.9,0.9,-35.08188,,,VSMOW_SLAP scale,,,,,,,,,,7_2010,GrIT2010-60,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0,0,-37.19115,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-61,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.1,0.1,-39.73221,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-62,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.2,0.2,-37.77089,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-63,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.3,0.3,-40.74014,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-64,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.4,0.4,-30.61412,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-65,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.5,0.5,-31.6877,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-66,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.6,0.6,-40.11696,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-67,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.7,0.7,-41.01678,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-68,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.8,0.8,-39.57413,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-69,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-16T00:00:00,77.4558,-49.8860667,,,,,0.6,0.6,-33.30683,,,VSMOW_SLAP scale,,,,,,,,,,1_2010,GrIT2010-7,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-24T00:00:00,73.5207583,-38.6385389,,,,,0.9,0.9,-39.15443,,,VSMOW_SLAP scale,,,,,,,,,,8_2010,GrIT2010-70,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0,0,-33.95016,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-71,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.1,0.1,-37.40835,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-72,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.2,0.2,-37.64351,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-73,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.3,0.3,-41.34437,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-74,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.4,0.4,-38.40779,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-75,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.5,0.5,-29.46738,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-76,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.6,0.6,-30.61151,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-77,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.7,0.7,-36.1646,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-78,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.8,0.8,-38.95683,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-79,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-16T00:00:00,77.4558,-49.8860667,,,,,0.7,0.7,-28.96039,,,VSMOW_SLAP scale,,,,,,,,,,1_2010,GrIT2010-8,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-25T00:00:00,72.9408111,-38.5362417,,,,,0.9,0.9,-38.20137,,,VSMOW_SLAP scale,,,,,,,,,,9_2010,GrIT2010-80,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2010-05-16T00:00:00,77.4558,-49.8860667,,,,,0.8,0.8,-31.05824,,,VSMOW_SLAP scale,,,,,,,,,,1_2010,GrIT2010-9,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,0,0,-23.36776,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-1,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,0.9,0.9,-23.41025,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-10,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,1,1,-21.60917,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-11,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,1.1,1.1,-26.21891,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-12,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,1.2,1.2,-29.38053,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-13,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,1.3,1.3,-29.27235,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-14,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,1.4,1.4,-28.04712,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-15,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-27T00:00:00,76.80338333,-64.88975,,,,,1.5,1.5,-28.939,,,VSMOW_SLAP scale,,,,,,,,,,5_2011,GrIT2011-16,,,,,,False,True,Snowpit,True
Wateriso_Utah_Snowpit_data_N_of_60N,2011-04-28T00:00:00,77.13417954,-61.04342795,,,,,0,0,-35.59232,,,VSMOW_SLAP scale,,,,,,,,,,6_2011,GrIT2011-17,,,,,,False,True,Snowpit,True
